WARNING: 2 open meshes merged
     Merged: Main Wing
     Merged: Tail Wing
...Mass Properties...
4 Num Comps
4 Total Num Meshes
2992 Total Num Tris

1.314994742804331e+03             Total Mass
3.027018053624117e+02 -3.030941289920938e-14 4.570619852366672e+01       Center of Gravity
2.467575063521984e+08 1.833033916513778e+08 4.280031515181089e+08       Ixx, Iyy, Izz
-6.057984678960358e+03 -4.866542006009120e+06 3.071731458249793e+03       Ixy, Ixz, Iyz
2.236385617014168e+07             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
8.066342709878022e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
8.204213012610822e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
8.342083315343622e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
8.479953618076421e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
8.617823920809220e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
8.755694223542021e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
8.893564526274820e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
9.031434829007619e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
9.169305131740419e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
9.307175434473219e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
9.445045737206018e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
9.582916039938817e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
9.720786342671618e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
9.858656645404417e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
9.996526948137216e+02	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.013439725087002e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.027226755360282e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.041013785633562e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.054800815906842e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.068587846180121e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.082374876453401e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.096161906726681e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.109948936999961e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.123735967273241e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.137522997546521e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.151310027819801e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.165097058093081e+03	1.152237387996297e+03	1.672307927321845e+02	6.617908699061021e-13	4.948535623217715e+01	2.350586145392058e+08	1.162781239087916e+07	2.454908147187085e+08	-5.507699833707511e+03	-1.779806012845392e+05	2.810044130101369e+03	1.959587394551381e+07
1.178884088366361e+03	1.159773017922073e+03	1.738040141567954e+02	6.579030601921630e-13	4.916631711501255e+01	2.355603854619146e+08	1.930844599990860e+07	2.536368938905109e+08	-5.531613718462486e+03	-5.498747966510165e+05	2.825147036195292e+03	1.972403091704062e+07
1.192671118639641e+03	1.170592008119944e+03	1.832207136899121e+02	6.507525373741896e-13	4.872957737027757e+01	2.363030715740604e+08	3.046088873990558e+07	2.654825663366874e+08	-5.571808271859293e+03	-1.065952982327898e+06	2.844944013083911e+03	1.990802734897720e+07
1.206458148912921e+03	1.183477467828563e+03	1.943615128198770e+02	6.418630162483482e-13	4.824827469784883e+01	2.372045431121540e+08	4.383353625137462e+07	2.797011658967395e+08	-5.628093023089452e+03	-1.642457989717776e+06	2.871649281824141e+03	2.012716782021223e+07
1.220245179186201e+03	1.197700423577096e+03	2.065441068163726e+02	6.299347691020550e-13	4.777238749313612e+01	2.382132210776336e+08	5.865476675019983e+07	2.954717631933206e+08	-5.685306273420496e+03	-2.220241477754604e+06	2.898058558075477e+03	2.036905482273830e+07
1.234032209459481e+03	1.212790524986943e+03	2.193285896655141e+02	6.234814145768145e-13	4.733679267100698e+01	2.392959869255403e+08	7.442058110970196e+07	3.122556654634817e+08	-5.743140808419027e+03	-2.756298607163531e+06	2.924499215854841e+03	2.062568920045680e+07
1.247819239732761e+03	1.228346275682522e+03	2.323533730363841e+02	6.092906256148768e-13	4.696800792087236e+01	2.404251523672346e+08	9.070468170783944e+07	3.295947257020009e+08	-5.801454264323222e+03	-3.216304245180088e+06	2.951006167689785e+03	2.089024278371495e+07
1.261606270006041e+03	1.243729063616385e+03	2.450834599239275e+02	5.974030156089623e-13	4.667730527806634e+01	2.415525051567474e+08	1.068416744831605e+08	3.467750661383716e+08	-5.859653719315260e+03	-3.583837858067706e+06	2.977725647494451e+03	2.115185482340652e+07
1.275393300279321e+03	1.258460330966404e+03	2.571440464503032e+02	5.889644910150361e-13	4.644136401544490e+01	2.426362945261771e+08	1.223405242881057e+08	3.632706778000700e+08	-5.902494393662535e+03	-3.886182662851912e+06	2.999978759130732e+03	2.140238658105991e+07
1.289180330552601e+03	1.272040850027108e+03	2.681622369646184e+02	5.787394090059482e-13	4.625000858691973e+01	2.436357671216296e+08	1.366932548628083e+08	3.785388341641051e+08	-5.944982920745067e+03	-4.134714022300748e+06	3.018185705266759e+03	2.163334778957530e+07
