Time,Voltage,Current
 (s),(V),(A)
1357,3.812,2.25
1358,3.812,2.25
1359,3.812,2.25
1360,3.812,2.25
1361,3.812,2.25
1362,3.812,2.25
1363,3.811,2.25
1364,3.811,2.25
1365,3.811,2.25
1366,3.811,2.25
1367,3.811,2.25
1368,3.811,2.25
1369,3.809,2.25
1370,3.809,2.25
1371,3.809,2.25
1372,3.809,2.25
1373,3.809,2.25
1374,3.809,2.25
1375,3.809,2.25
1376,3.809,2.25
1377,3.809,2.25
1378,3.809,2.25
1379,3.809,2.25
1380,3.808,2.25
1381,3.808,2.25
1382,3.808,2.25
1383,3.808,2.25
1384,3.808,2.25
1385,3.808,2.25
1386,3.807,2.25
1387,3.808,2.25
1388,3.807,2.25
1389,3.807,2.25
1390,3.807,2.25
1391,3.807,2.25
1392,3.807,2.25
1393,3.806,2.25
1394,3.806,2.25
1395,3.806,2.25
1396,3.806,2.25
1397,3.806,2.25
1398,3.806,2.25
1399,3.806,2.25
1400,3.806,2.25
1401,3.806,2.25
1402,3.804,2.25
1403,3.804,2.25
1404,3.804,2.25
1405,3.804,2.25
1406,3.804,2.25
1407,3.804,2.25
1408,3.804,2.25
1409,3.804,2.25
1410,3.804,2.25
1411,3.804,2.25
1412,3.804,2.25
1413,3.804,2.25
1414,3.803,2.25
1415,3.803,2.25
1416,3.803,2.25
1417,3.803,2.25
1418,3.803,2.25
1419,3.803,2.25
1420,3.803,2.25
1421,3.803,2.25
1422,3.802,2.25
1423,3.802,2.25
1424,3.802,2.25
1425,3.802,2.25
1426,3.802,2.25
1427,3.802,2.25
1428,3.802,2.25
1429,3.802,2.25
1430,3.802,2.25
1431,3.8,2.25
1432,3.8,2.25
1433,3.8,2.25
1434,3.8,2.25
1435,3.8,2.25
1436,3.799,2.25
1437,3.799,2.25
1438,3.799,2.25
1439,3.799,2.25
1440,3.799,2.25
1441,3.799,2.25
1442,3.799,2.25
1443,3.799,2.25
1444,3.799,2.25
1445,3.799,2.25
1446,3.799,2.25
1447,3.799,2.25
1448,3.799,2.25
1449,3.799,2.25
1450,3.799,2.25
1451,3.798,2.25
1452,3.799,2.25
1453,3.798,2.25
1454,3.798,2.25
1455,3.798,2.25
1456,3.798,2.25
1457,3.797,2.25
1458,3.797,2.25
1459,3.797,2.25
1460,3.797,2.25
1461,3.797,2.25
1462,3.797,2.25
1463,3.797,2.25
1464,3.795,2.25
1465,3.795,2.25
1466,3.795,2.25
1467,3.795,2.25
1468,3.795,2.25
1469,3.794,2.25
1470,3.794,2.25
1471,3.794,2.25
1472,3.794,2.25
1473,3.794,2.25
1474,3.794,2.25
1475,3.794,2.25
1476,3.794,2.25
1477,3.794,2.25
1478,3.794,2.25
1479,3.794,2.25
1480,3.794,2.25
1481,3.793,2.25
1482,3.793,2.25
1483,3.793,2.25
1484,3.793,2.25
1485,3.793,2.25
1486,3.793,2.25
1487,3.793,2.25
1488,3.792,2.25
1489,3.792,2.25
1490,3.792,2.25
1491,3.793,2.25
1492,3.792,2.25
1493,3.792,2.25
1494,3.792,2.25
1495,3.792,2.25
1496,3.792,2.25
1497,3.792,2.25
1498,3.792,2.25
1499,3.792,2.25
1500,3.79,2.25
1501,3.79,2.25
1502,3.79,2.25
1503,3.79,2.25
1504,3.79,2.25
1505,3.789,2.25
1506,3.789,2.25
1507,3.789,2.25
1508,3.789,2.25
1509,3.789,2.25
1510,3.789,2.25
1511,3.789,2.25
1512,3.789,2.25
1513,3.789,2.25
1514,3.789,2.25
1515,3.789,2.25
1516,3.788,2.25
1517,3.788,2.25
1518,3.788,2.25
1519,3.788,2.25
1520,3.788,2.25
1521,3.788,2.25
1522,3.788,2.25
1523,3.787,2.25
1524,3.787,2.25
1525,3.787,2.25
1526,3.787,2.25
1527,3.787,2.25
1528,3.787,2.25
1529,3.787,2.25
1530,3.787,2.25
1531,3.787,2.25
1532,3.787,2.25
1533,3.785,2.25
1534,3.785,2.25
1535,3.785,2.25
1536,3.785,2.25
1537,3.785,2.25
1538,3.785,2.25
1539,3.785,2.25
1540,3.785,2.25
1541,3.784,2.25
1542,3.785,2.25
1543,3.784,2.25
1544,3.784,2.25
1545,3.784,2.25
1546,3.784,2.25
1547,3.784,2.25
1548,3.784,2.25
1549,3.784,2.25
1550,3.784,2.25
1551,3.784,2.25
1552,3.784,2.25
1553,3.784,2.25
1554,3.783,2.25
1555,3.783,2.25
1556,3.783,2.25
1557,3.783,2.25
1558,3.783,2.25
1559,3.783,2.25
1560,3.783,2.25
1561,3.783,2.25
1562,3.782,2.25
1563,3.782,2.25
1564,3.782,2.25
1565,3.782,2.25
1566,3.782,2.25
1567,3.782,2.25
1568,3.782,2.25
1569,3.782,2.25
1570,3.782,2.25
1571,3.78,2.25
1572,3.78,2.25
1573,3.78,2.25
1574,3.78,2.25
1575,3.78,2.25
1576,3.78,2.25
1577,3.78,2.25
1578,3.779,2.25
1579,3.779,2.25
1580,3.779,2.25
1581,3.779,2.25
1582,3.779,2.25
1583,3.779,2.25
1584,3.779,2.25
1585,3.779,2.25
1586,3.779,2.25
1587,3.778,2.25
1588,3.778,2.25
1589,3.778,2.25
1590,3.778,2.25
1591,3.778,2.25
1592,3.777,2.25
1593,3.777,2.25
1594,3.777,2.25
1595,3.777,2.25
1596,3.777,2.25
1597,3.777,2.25
1598,3.777,2.25
1599,3.775,2.25
1600,3.777,2.25
1601,3.775,2.25
1602,3.775,2.25
1603,3.775,2.25
1604,3.775,2.25
1605,3.775,2.25
1606,3.775,2.25
1607,3.775,2.25
1608,3.774,2.25
1609,3.774,2.25
1610,3.774,2.25
1611,3.774,2.25
1612,3.774,2.25
1613,3.774,2.25
1614,3.774,2.25
1615,3.774,2.25
1616,3.774,2.25
1617,3.774,2.25
1618,3.774,2.25
1619,3.774,2.25
1620,3.774,2.25
1621,3.773,2.25
1622,3.774,2.25
1623,3.773,2.25
1624,3.773,2.25
1625,3.773,2.25
1626,3.773,2.25
1627,3.773,2.25
1628,3.773,2.25
1629,3.772,2.25
1630,3.773,2.25
1631,3.772,2.25
1632,3.772,2.25
1633,3.772,2.25
1634,3.772,2.25
1635,3.772,2.25
1636,3.772,2.25
1637,3.772,2.25
1638,3.772,2.25
1639,3.772,2.25
1640,3.772,2.25
1641,3.772,2.25
1642,3.77,2.25
1643,3.77,2.25
1644,3.77,2.25
1645,3.77,2.25
1646,3.77,2.25
1647,3.77,2.25
1648,3.769,2.25
1649,3.769,2.25
1650,3.769,2.25
1651,3.769,2.25
1652,3.769,2.25
1653,3.769,2.25
1654,3.769,2.25
1655,3.769,2.25
1656,3.769,2.25
1657,3.769,2.25
1658,3.769,2.25
1659,3.769,2.25
1660,3.768,2.25
1661,3.768,2.25
1662,3.768,2.25
1663,3.768,2.25
1664,3.768,2.25
1665,3.767,2.25
1666,3.768,2.25
1667,3.767,2.25
1668,3.767,2.25
1669,3.767,2.25
1670,3.768,2.25
1671,3.767,2.25
1672,3.767,2.25
1673,3.767,2.25
1674,3.765,2.25
1675,3.767,2.25
1676,3.767,2.25
1677,3.767,2.25
1678,3.765,2.25
1679,3.765,2.25
1680,3.765,2.25
1681,3.765,2.25
1682,3.765,2.25
1683,3.765,2.25
1684,3.765,2.25
1685,3.765,2.25
1686,3.764,2.25
1687,3.764,2.25
1688,3.764,2.25
1689,3.764,2.25
1690,3.764,2.25
1691,3.764,2.25
1692,3.764,2.25
1693,3.764,2.25
1694,3.764,2.25
1695,3.764,2.25
1696,3.764,2.25
1697,3.764,2.25
1698,3.764,2.25
1699,3.764,2.25
1700,3.764,2.25
1701,3.763,2.25
1702,3.764,2.25
1703,3.763,2.25
1704,3.763,2.25
1705,3.763,2.25
1706,3.763,2.25
1707,3.763,2.25
1708,3.763,2.25
1709,3.763,2.25
1710,3.762,2.25
1711,3.762,2.25
1712,3.762,2.25
1713,3.762,2.25
1714,3.763,2.25
1715,3.762,2.25
1716,3.762,2.25
1717,3.762,2.25
1718,3.762,2.25
1719,3.762,2.25
1720,3.762,2.25
1721,3.76,2.25
1722,3.76,2.25
1723,3.76,2.25
1724,3.76,2.25
1725,3.76,2.25
1726,3.76,2.25
1727,3.76,2.25
1728,3.759,2.25
1729,3.76,2.25
1730,3.759,2.25
1731,3.759,2.25
1732,3.759,2.25
1733,3.759,2.25
1734,3.759,2.25
1735,3.759,2.25
1736,3.759,2.25
1737,3.759,2.25
1738,3.759,2.25
1739,3.759,2.25
1740,3.759,2.25
1741,3.759,2.25
1742,3.759,2.25
1743,3.759,2.25
1744,3.759,2.25
1745,3.759,2.25
1746,3.759,2.25
1747,3.758,2.25
1748,3.758,2.25
1749,3.758,2.25
1750,3.758,2.25
1751,3.758,2.25
1752,3.757,2.25
1753,3.758,2.25
1754,3.757,2.25
1755,3.757,2.25
1756,3.757,2.25
1757,3.757,2.25
1758,3.757,2.25
1759,3.755,2.25
1760,3.757,2.25
1761,3.755,2.25
1762,3.755,2.25
1763,3.755,2.25
1764,3.755,2.25
1765,3.755,2.25
1766,3.754,2.25
1767,3.754,2.25
1768,3.755,2.25
1769,3.754,2.25
1770,3.754,2.25
1771,3.754,2.25
1772,3.754,2.25
1773,3.754,2.25
1774,3.754,2.25
1775,3.754,2.25
1776,3.754,2.25
1777,3.754,2.25
1778,3.754,2.25
1779,3.754,2.25
1780,3.753,2.25
1781,3.754,2.25
1782,3.753,2.25
1783,3.754,2.25
1784,3.754,2.25
1785,3.753,2.25
1786,3.753,2.25
1787,3.753,2.25
1788,3.753,2.25
1789,3.753,2.25
1790,3.753,2.25
1791,3.753,2.25
1792,3.753,2.25
1793,3.751,2.25
1794,3.751,2.25
1795,3.751,2.25
1796,3.751,2.25
1797,3.751,2.25
1798,3.751,2.25
1799,3.751,2.25
1800,3.751,2.25
1801,3.751,2.25
1802,3.75,2.25
1803,3.75,2.25
1804,3.75,2.25
1805,3.75,2.25
1806,3.751,2.25
1807,3.75,2.25
1808,3.75,2.25
1809,3.75,2.25
1810,3.75,2.25
1811,3.749,2.25
1812,3.749,2.25
1813,3.75,2.25
1814,3.749,2.25
1815,3.749,2.25
1816,3.749,2.25
1817,3.749,2.25
1818,3.749,2.25
1819,3.749,2.25
1820,3.749,2.25
1821,3.749,2.25
1822,3.749,2.25
1823,3.749,2.25
1824,3.749,2.25
1825,3.748,2.25
1826,3.749,2.25
1827,3.748,2.25
1828,3.748,2.25
1829,3.748,2.25
1830,3.748,2.25
1831,3.748,2.25
1832,3.748,2.25
1833,3.746,2.25
1834,3.746,2.25
1835,3.746,2.25
1836,3.746,2.25
1837,3.746,2.25
1838,3.746,2.25
1839,3.746,2.25
1840,3.746,2.25
1841,3.746,2.25
1842,3.746,2.25
1843,3.745,2.25
1844,3.746,2.25
1845,3.745,2.25
1846,3.745,2.25
1847,3.745,2.25
1848,3.745,2.25
1849,3.745,2.25
1850,3.745,2.25
1851,3.745,2.25
1852,3.745,2.25
1853,3.744,2.25
1854,3.745,2.25
1855,3.744,2.25
1856,3.744,2.25
1857,3.745,2.25
1858,3.745,2.25
1859,3.744,2.25
1860,3.744,2.25
1861,3.744,2.25
1862,3.744,2.25
1863,3.744,2.25
1864,3.744,2.25
1865,3.744,2.25
1866,3.744,2.25
1867,3.744,2.25
1868,3.744,2.25
1869,3.743,2.25
1870,3.744,2.25
1871,3.744,2.25
1872,3.744,2.25
1873,3.744,2.25
1874,3.743,2.25
1875,3.744,2.25
1876,3.743,2.25
1877,3.743,2.25
1878,3.743,2.25
1879,3.743,2.25
1880,3.743,2.25
1881,3.741,2.25
1882,3.743,2.25
1883,3.741,2.25
1884,3.741,2.25
1885,3.741,2.25
1886,3.741,2.25
1887,3.741,2.25
1888,3.741,2.25
1889,3.741,2.25
1890,3.741,2.25
1891,3.741,2.25
1892,3.741,2.25
1893,3.741,2.25
1894,3.74,2.25
1895,3.74,2.25
1896,3.74,2.25
1897,3.74,2.25
1898,3.74,2.25
1899,3.74,2.25
1900,3.739,2.25
1901,3.74,2.25
1902,3.74,2.25
1903,3.739,2.25
1904,3.739,2.25
1905,3.739,2.25
1906,3.739,2.25
1907,3.739,2.25
1908,3.739,2.25
1909,3.739,2.25
1910,3.739,2.25
1911,3.739,2.25
1912,3.739,2.25
1913,3.739,2.25
1914,3.739,2.25
1915,3.739,2.25
1916,3.739,2.25
1917,3.739,2.25
1918,3.739,2.25
1919,3.739,2.25
1920,3.738,2.25
1921,3.738,2.25
1922,3.738,2.25
1923,3.738,2.25
1924,3.738,2.25
1925,3.738,2.25
1926,3.738,2.25
1927,3.736,2.25
1928,3.736,2.25
1929,3.736,2.25
1930,3.736,2.25
1931,3.736,2.25
1932,3.736,2.25
1933,3.736,2.25
1934,3.736,2.25
1935,3.735,2.25
1936,3.735,2.25
1937,3.735,2.25
1938,3.735,2.25
1939,3.734,2.25
1940,3.735,2.25
1941,3.735,2.25
1942,3.734,2.25
1943,3.734,2.25
1944,3.734,2.25
1945,3.734,2.25
1946,3.734,2.25
1947,3.734,2.25
1948,3.734,2.25
1949,3.734,2.25
1950,3.734,2.25
1951,3.734,2.25
1952,3.734,2.25
1953,3.734,2.25
1954,3.734,2.25
1955,3.734,2.25
1956,3.734,2.25
1957,3.733,2.25
1958,3.734,2.25
1959,3.733,2.25
1960,3.734,2.25
1961,3.733,2.25
1962,3.733,2.25
1963,3.733,2.25
1964,3.733,2.25
1965,3.733,2.25
1966,3.733,2.25
1967,3.733,2.25
1968,3.733,2.25
1969,3.731,2.25
1970,3.731,2.25
1971,3.731,2.25
1972,3.731,2.25
1973,3.731,2.25
1974,3.731,2.25
1975,3.731,2.25
1976,3.731,2.25
1977,3.731,2.25
1978,3.731,2.25
1979,3.73,2.25
1980,3.731,2.25
1981,3.731,2.25
1982,3.73,2.25
1983,3.73,2.25
1984,3.73,2.25
1985,3.73,2.25
1986,3.73,2.25
1987,3.73,2.25
1988,3.73,2.25
1989,3.73,2.25
1990,3.73,2.25
1991,3.73,2.25
1992,3.729,2.25
1993,3.729,2.25
1994,3.729,2.25
1995,3.729,2.25
1996,3.729,2.25
1997,3.729,2.25
1998,3.729,2.25
1999,3.729,2.25
2000,3.729,2.25
2001,3.729,2.25
2002,3.729,2.25
2003,3.729,2.25
2004,3.729,2.25
2005,3.728,2.25
2006,3.729,2.25
2007,3.728,2.25
2008,3.728,2.25
2009,3.728,2.25
2010,3.728,2.25
2011,3.728,2.25
2012,3.728,2.25
2013,3.728,2.25
2014,3.728,2.25
2015,3.726,2.25
2016,3.726,2.25
2017,3.726,2.25
2018,3.726,2.25
2019,3.726,2.25
2020,3.726,2.25
2021,3.726,2.25
2022,3.726,2.25
2023,3.726,2.25
2024,3.726,2.25
2025,3.726,2.25
2026,3.725,2.25
2027,3.726,2.25
2028,3.726,2.25
2029,3.725,2.25
2030,3.725,2.25
2031,3.725,2.25
2032,3.725,2.25
2033,3.725,2.25
2034,3.726,2.25
2035,3.725,2.25
2036,3.725,2.25
2037,3.725,2.25
2038,3.725,2.25
2039,3.725,2.25
2040,3.724,2.25
2041,3.724,2.25
2042,3.725,2.25
2043,3.724,2.25
2044,3.724,2.25
2045,3.724,2.25
2046,3.724,2.25
2047,3.724,2.25
2048,3.724,2.25
2049,3.724,2.25
2050,3.724,2.25
2051,3.724,2.25
2052,3.724,2.25
2053,3.724,2.25
2054,3.724,2.25
2055,3.724,2.25
2056,3.724,2.25
2057,3.724,2.25
2058,3.724,2.25
2059,3.724,2.25
2060,3.724,2.25
2061,3.723,2.25
2062,3.724,2.25
2063,3.723,2.25
2064,3.723,2.25
2065,3.723,2.25
2066,3.723,2.25
2067,3.723,2.25
2068,3.723,2.25
2069,3.723,2.25
2070,3.723,2.25
2071,3.723,2.25
2072,3.723,2.25
2073,3.723,2.25
2074,3.721,2.25
2075,3.721,2.25
2076,3.723,2.25
2077,3.721,2.25
2078,3.721,2.25
2079,3.721,2.25
2080,3.721,2.25
2081,3.721,2.25
2082,3.721,2.25
2083,3.721,2.25
2084,3.72,2.25
2085,3.721,2.25
2086,3.72,2.25
2087,3.72,2.25
2088,3.72,2.25
2089,3.72,2.25
2090,3.72,2.25
2091,3.72,2.25
2092,3.72,2.25
2093,3.72,2.25
2094,3.72,2.25
2095,3.719,2.25
2096,3.719,2.25
2097,3.719,2.25
2098,3.719,2.25
2099,3.719,2.25
2100,3.72,2.25
2101,3.719,2.25
2102,3.719,2.25
2103,3.719,2.25
2104,3.719,2.25
2105,3.719,2.25
2106,3.719,2.25
2107,3.719,2.25
2108,3.719,2.25
2109,3.719,2.25
2110,3.719,2.25
2111,3.719,2.25
2112,3.719,2.25
2113,3.719,2.25
2114,3.719,2.25
2115,3.719,2.25
2116,3.719,2.25
2117,3.719,2.25
2118,3.718,2.25
2119,3.718,2.25
2120,3.718,2.25
2121,3.718,2.25
2122,3.718,2.25
2123,3.718,2.25
2124,3.718,2.25
2125,3.718,2.25
2126,3.716,2.25
2127,3.716,2.25
2128,3.716,2.25
2129,3.718,2.25
2130,3.716,2.25
2131,3.716,2.25
2132,3.716,2.25
2133,3.716,2.25
2134,3.716,2.25
2135,3.716,2.25
2136,3.716,2.25
2137,3.715,2.25
2138,3.715,2.25
2139,3.715,2.25
2140,3.715,2.25
2141,3.715,2.25
2142,3.715,2.25
2143,3.715,2.25
2144,3.715,2.25
2145,3.715,2.25
2146,3.715,2.25
2147,3.714,2.25
2148,3.714,2.25
2149,3.714,2.25
2150,3.714,2.25
2151,3.714,2.25
2152,3.714,2.25
2153,3.714,2.25
2154,3.714,2.25
2155,3.714,2.25
2156,3.714,2.25
2157,3.714,2.25
2158,3.713,2.25
2159,3.714,2.25
2160,3.714,2.25
2161,3.714,2.25
2162,3.714,2.25
2163,3.714,2.25
2164,3.714,2.25
2165,3.714,2.25
2166,3.713,2.25
2167,3.714,2.25
2168,3.713,2.25
2169,3.713,2.25
2170,3.713,2.25
2171,3.713,2.25
2172,3.713,2.25
2173,3.713,2.25
2174,3.713,2.25
2175,3.713,2.25
2176,3.713,2.25
2177,3.713,2.25
2178,3.713,2.25
2179,3.713,2.25
2180,3.711,2.25
2181,3.711,2.25
2182,3.711,2.25
2183,3.711,2.25
2184,3.711,2.25
2185,3.711,2.25
2186,3.711,2.25
2187,3.711,2.25
2188,3.711,2.25
2189,3.711,2.25
2190,3.711,2.25
2191,3.711,2.25
2192,3.711,2.25
2193,3.711,2.25
2194,3.71,2.25
2195,3.71,2.25
2196,3.71,2.25
2197,3.71,2.25
2198,3.71,2.25
2199,3.71,2.25
2200,3.71,2.25
2201,3.71,2.25
2202,3.71,2.25
2203,3.71,2.25
2204,3.71,2.25
2205,3.71,2.25
2206,3.709,2.25
2207,3.709,2.25
2208,3.709,2.25
2209,3.709,2.25
2210,3.709,2.25
2211,3.709,2.25
2212,3.709,2.25
2213,3.709,2.25
2214,3.709,2.25
2215,3.709,2.25
2216,3.709,2.25
2217,3.709,2.25
2218,3.709,2.25
2219,3.709,2.25
2220,3.709,2.25
2221,3.708,2.25
2222,3.709,2.25
2223,3.709,2.25
2224,3.709,2.25
2225,3.708,2.25
2226,3.708,2.25
2227,3.708,2.25
2228,3.708,2.25
2229,3.708,2.25
2230,3.708,2.25
2231,3.708,2.25
2232,3.706,2.25
2233,3.708,2.25
2234,3.706,2.25
2235,3.706,2.25
2236,3.706,2.25
2237,3.706,2.25
2238,3.706,2.25
2239,3.706,2.25
2240,3.706,2.25
2241,3.706,2.25
2242,3.706,2.25
2243,3.706,2.25
2244,3.706,2.25
2245,3.706,2.25
2246,3.706,2.25
2247,3.706,2.25
2248,3.706,2.25
2249,3.705,2.25
2250,3.705,2.25
2251,3.705,2.25
2252,3.705,2.25
2253,3.705,2.25
2254,3.706,2.25
2255,3.705,2.25
2256,3.705,2.25
2257,3.705,2.25
2258,3.705,2.25
2259,3.705,2.25
2260,3.705,2.25
2261,3.705,2.25
2262,3.705,2.25
2263,3.705,2.25
2264,3.705,2.25
2265,3.705,2.25
2266,3.704,2.25
2267,3.705,2.25
2268,3.704,2.25
2269,3.704,2.25
2270,3.704,2.25
2271,3.704,2.25
2272,3.704,2.25
2273,3.704,2.25
2274,3.704,2.25
2275,3.704,2.25
2276,3.704,2.25
2277,3.704,2.25
2278,3.704,2.25
2279,3.704,2.25
2280,3.704,2.25
2281,3.704,2.25
2282,3.704,2.25
2283,3.704,2.25
2284,3.704,2.25
2285,3.702,2.25
2286,3.704,2.25
2287,3.702,2.25
2288,3.704,2.25
2289,3.702,2.25
2290,3.702,2.25
2291,3.702,2.25
2292,3.702,2.25
2293,3.702,2.25
2294,3.702,2.25
2295,3.702,2.25
2296,3.702,2.25
2297,3.702,2.25
2298,3.702,2.25
2299,3.702,2.25
2300,3.702,2.25
2301,3.702,2.25
2302,3.701,2.25
2303,3.701,2.25
2304,3.701,2.25
2305,3.701,2.25
2306,3.701,2.25
2307,3.701,2.25
2308,3.701,2.25
2309,3.701,2.25
2310,3.701,2.25
2311,3.701,2.25
2312,3.701,2.25
2313,3.701,2.25
2314,3.701,2.25
2315,3.701,2.25
2316,3.701,2.25
2317,3.7,2.25
2318,3.7,2.25
2319,3.7,2.25
2320,3.7,2.25
2321,3.7,2.25
2322,3.7,2.25
2323,3.7,2.25
2324,3.7,2.25
2325,3.7,2.25
2326,3.7,2.25
2327,3.7,2.25
2328,3.7,2.25
2329,3.7,2.25
2330,3.699,2.25
2331,3.699,2.25
2332,3.699,2.25
2333,3.699,2.25
2334,3.699,2.25
2335,3.699,2.25
2336,3.699,2.25
2337,3.699,2.25
2338,3.699,2.25
2339,3.699,2.25
2340,3.699,2.25
2341,3.699,2.25
2342,3.699,2.25
2343,3.699,2.25
2344,3.699,2.25
2345,3.699,2.25
2346,3.699,2.25
2347,3.699,2.25
2348,3.697,2.25
2349,3.699,2.25
2350,3.699,2.25
2351,3.699,2.25
2352,3.697,2.25
2353,3.697,2.25
2354,3.697,2.25
2355,3.697,2.25
2356,3.697,2.25
2357,3.697,2.25
2358,3.697,2.25
2359,3.697,2.25
2360,3.697,2.25
2361,3.696,2.25
2362,3.696,2.25
2363,3.696,2.25
2364,3.696,2.25
2365,3.696,2.25
2366,3.696,2.25
2367,3.696,2.25
2368,3.696,2.25
2369,3.696,2.25
2370,3.696,2.25
2371,3.696,2.25
2372,3.696,2.25
2373,3.696,2.25
2374,3.695,2.25
2375,3.695,2.25
2376,3.695,2.25
2377,3.695,2.25
2378,3.695,2.25
2379,3.695,2.25
2380,3.695,2.25
2381,3.695,2.25
2382,3.695,2.25
2383,3.695,2.25
2384,3.694,2.25
2385,3.695,2.25
2386,3.694,2.25
2387,3.694,2.25
2388,3.694,2.25
2389,3.694,2.25
2390,3.694,2.25
2391,3.694,2.25
2392,3.694,2.25
2393,3.694,2.25
2394,3.694,2.25
2395,3.694,2.25
2396,3.694,2.25
2397,3.694,2.25
2398,3.694,2.25
2399,3.694,2.25
2400,3.694,2.25
2401,3.694,2.25
2402,3.694,2.25
2403,3.694,2.25
2404,3.694,2.25
2405,3.694,2.25
2406,3.694,2.25
2407,3.694,2.25
2408,3.692,2.25
2409,3.694,2.25
2410,3.692,2.25
2411,3.692,2.25
2412,3.692,2.25
2413,3.692,2.25
2414,3.692,2.25
2415,3.692,2.25
2416,3.692,2.25
2417,3.692,2.25
2418,3.692,2.25
2419,3.692,2.25
2420,3.692,2.25
2421,3.692,2.25
2422,3.692,2.25
2423,3.692,2.25
2424,3.692,2.25
2425,3.692,2.25
2426,3.692,2.25
2427,3.691,2.25
2428,3.691,2.25
2429,3.691,2.25
2430,3.691,2.25
2431,3.691,2.25
2432,3.691,2.25
2433,3.691,2.25
2434,3.691,2.25
2435,3.691,2.25
2436,3.691,2.25
2437,3.691,2.25
2438,3.691,2.25
2439,3.691,2.25
2440,3.691,2.25
2441,3.691,2.25
2442,3.691,2.25
2443,3.69,2.25
2444,3.69,2.25
2445,3.691,2.25
2446,3.691,2.25
2447,3.69,2.25
2448,3.69,2.25
2449,3.69,2.25
2450,3.69,2.25
2451,3.69,2.25
2452,3.69,2.25
2453,3.69,2.25
2454,3.69,2.25
2455,3.69,2.25
2456,3.69,2.25
2457,3.69,2.25
2458,3.69,2.25
2459,3.69,2.25
2460,3.69,2.25
2461,3.69,2.25
2462,3.69,2.25
2463,3.69,2.25
2464,3.69,2.25
2465,3.689,2.25
2466,3.689,2.25
2467,3.689,2.25
2468,3.689,2.25
2469,3.689,2.25
2470,3.689,2.25
2471,3.689,2.25
2472,3.689,2.25
2473,3.689,2.25
2474,3.689,2.25
2475,3.689,2.25
2476,3.689,2.25
2477,3.689,2.25
2478,3.689,2.25
2479,3.689,2.25
2480,3.689,2.25
2481,3.689,2.25
2482,3.689,2.25
2483,3.689,2.25
2484,3.689,2.25
2485,3.689,2.25
2486,3.689,2.25
2487,3.689,2.25
2488,3.687,2.25
2489,3.687,2.25
2490,3.687,2.25
2491,3.687,2.25
2492,3.687,2.25
2493,3.687,2.25
2494,3.687,2.25
2495,3.687,2.25
2496,3.687,2.25
2497,3.687,2.25
2498,3.686,2.25
2499,3.687,2.25
2500,3.687,2.25
2501,3.686,2.25
2502,3.686,2.25
2503,3.686,2.25
2504,3.686,2.25
2505,3.686,2.25
2506,3.686,2.25
2507,3.686,2.25
2508,3.686,2.25
2509,3.686,2.25
2510,3.686,2.25
2511,3.686,2.25
2512,3.686,2.25
2513,3.686,2.25
2514,3.686,2.25
2515,3.686,2.25
2516,3.686,2.25
2517,3.686,2.25
2518,3.685,2.25
2519,3.686,2.25
2520,3.686,2.25
2521,3.685,2.25
2522,3.686,2.25
2523,3.686,2.25
2524,3.686,2.25
2525,3.685,2.25
2526,3.685,2.25
2527,3.685,2.25
2528,3.685,2.25
2529,3.685,2.25
2530,3.685,2.25
2531,3.685,2.25
2532,3.685,2.25
2533,3.685,2.25
2534,3.685,2.25
2535,3.685,2.25
2536,3.685,2.25
2537,3.685,2.25
2538,3.685,2.25
2539,3.685,2.25
2540,3.685,2.25
2541,3.685,2.25
2542,3.685,2.25
2543,3.684,2.25
2544,3.684,2.25
2545,3.685,2.25
2546,3.684,2.25
2547,3.684,2.25
2548,3.684,2.25
2549,3.684,2.25
2550,3.684,2.25
2551,3.684,2.25
2552,3.684,2.25
2553,3.684,2.25
2554,3.684,2.25
2555,3.684,2.25
2556,3.684,2.25
2557,3.684,2.25
2558,3.684,2.25
2559,3.684,2.25
2560,3.684,2.25
2561,3.684,2.25
2562,3.684,2.25
2563,3.684,2.25
2564,3.684,2.25
2565,3.684,2.25
2566,3.684,2.25
2567,3.684,2.25
2568,3.684,2.25
2569,3.684,2.25
2570,3.684,2.25
2571,3.684,2.25
2572,3.684,2.25
2573,3.684,2.25
2574,3.684,2.25
2575,3.684,2.25
2576,3.684,2.25
2577,3.684,2.25
2578,3.682,2.25
2579,3.682,2.25
2580,3.684,2.25
2581,3.682,2.25
2582,3.682,2.25
2583,3.682,2.25
2584,3.682,2.25
2585,3.682,2.25
2586,3.682,2.25
2587,3.682,2.25
2588,3.682,2.25
2589,3.682,2.25
2590,3.682,2.25
2591,3.682,2.25
2592,3.682,2.25
2593,3.682,2.25
2594,3.682,2.25
2595,3.681,2.25
2596,3.681,2.25
2597,3.681,2.25
2598,3.681,2.25
2599,3.681,2.25
2600,3.681,2.25
2601,3.681,2.25
2602,3.681,2.25
2603,3.681,2.25
2604,3.681,2.25
2605,3.681,2.25
2606,3.681,2.25
2607,3.681,2.25
2608,3.681,2.25
2609,3.681,2.25
2610,3.681,2.25
2611,3.681,2.25
2612,3.681,2.25
2613,3.681,2.25
2614,3.681,2.25
2615,3.681,2.25
2616,3.68,2.25
2617,3.68,2.25
2618,3.681,2.25
2619,3.681,2.25
2620,3.68,2.25
2621,3.68,2.25
2622,3.68,2.25
2623,3.68,2.25
2624,3.68,2.25
2625,3.68,2.25
2626,3.68,2.25
