Time,Voltage,Current
 (s),(V),(A)
53.244,3.839622861,22.67779876
53.55,3.838757398,22.67779876
53.856,3.838183976,22.67779876
54.162,3.837416593,22.67779876
54.468,3.837245252,22.67779876
54.774,3.836775951,22.67779876
55.08,3.83641069,22.67779876
55.386,3.83533947,22.67779876
55.692,3.834868291,22.67779876
55.998,3.834399153,22.67779876
56.304,3.833430057,22.67779876
56.61,3.832961001,22.67779876
56.916,3.832557987,22.67779876
57.222,3.832468014,22.67779876
57.528,3.832282082,22.67779876
57.834,3.831394192,22.67779876
58.14,3.831006344,22.67779876
58.446,3.830618538,22.67779876
58.752,3.830678773,22.67779876
59.058,3.829210051,22.67779876
59.364,3.829241371,22.67779876
59.67,3.828772733,22.67779876
59.976,3.828306137,22.67779876
60.282,3.828335584,22.67779876
60.588,3.828307073,22.67779876
60.894,3.828017605,22.67779876
61.2,3.82713018,22.67779876
61.506,3.826744798,22.67779876
61.812,3.826855459,22.67779876
62.118,3.826468163,22.67779876
62.424,3.82655691,22.67779876
62.73,3.8260887,22.67779876
63.036,3.825124534,22.67779876
63.342,3.824950412,22.67779876
63.648,3.824184333,22.67779876
63.954,3.824216298,22.67779876
64.26,3.824050308,22.67779876
64.566,3.823780361,22.67779876
64.872,3.822812458,22.67779876
65.178,3.822746599,22.67779876
65.484,3.822376785,22.67779876
65.79,3.822211016,22.67779876
66.096,3.821941291,22.67779876
66.402,3.82182961,22.67779876
66.708,3.821625975,22.67779876
67.014,3.821016385,22.67779876
67.32,3.82121084,22.67779876
67.626,3.821403339,22.67779876
67.932,3.821099885,22.67779876
68.238,3.820668476,22.67779876
68.544,3.820701112,22.67779876
68.85,3.820233794,22.67779876
69.156,3.820268522,22.67779876
69.462,3.819299296,22.67779876
69.768,3.819332116,22.67779876
70.074,3.818966982,22.67779876
70.38,3.818897894,22.67779876
70.686,3.818430853,22.67779876
70.992,3.818463858,22.67779876
71.298,3.81849691,22.67779876
71.604,3.817530009,22.67779876
71.91,3.817098155,22.67779876
72.216,3.816714348,22.67779876
72.522,3.816826589,22.67779876
72.828,3.816440876,22.67779876
73.134,3.816555211,22.67779876
73.44,3.816273594,22.67779876
73.746,3.815788024,22.67779876
74.052,3.815898502,22.67779876
74.358,3.815915028,22.67779876
74.664,3.815627603,22.67779876
74.97,3.815242225,22.67779876
75.276,3.815356896,22.67779876
75.582,3.815166616,22.67779876
75.888,3.815096384,22.67779876
76.194,3.8150322,22.67779876
76.5,3.814670066,22.67779876
76.806,3.814099981,22.67779876
77.112,3.813835945,22.67779876
77.418,3.813667958,22.67779876
77.724,3.813702021,22.67779876
78.03,3.813236134,22.67779876
78.336,3.812772296,22.67779876
78.642,3.812804508,22.67779876
78.948,3.81283877,22.67779876
79.254,3.812873082,22.67779876
79.56,3.812571444,22.67779876
79.866,3.812082857,22.67779876
80.172,3.811698321,22.67779876
80.478,3.811813835,22.67779876
80.784,3.8115314,22.67779876
81.09,3.811545016,22.67779876
81.396,3.811612683,22.67779876
81.702,3.811149402,22.67779876
82.008,3.811184172,22.67779876
82.314,3.811218993,22.67779876
82.62,3.810253866,22.67779876
82.926,3.810288792,22.67779876
83.232,3.809823769,22.67779876
83.538,3.809358798,22.67779876
83.844,3.80939388,22.67779876
84.15,3.808929014,22.67779876
84.456,3.807968201,22.67779876
84.762,3.80799944,22.67779876
85.068,3.808070733,22.67779876
85.374,3.807870078,22.67779876
85.68,3.807965477,22.67779876
85.986,3.808162929,22.67779876
86.292,3.807860435,22.67779876
86.598,3.807959994,22.67779876
86.904,3.807747607,22.67779876
87.21,3.807783274,22.67779876
87.516,3.806818996,22.67779876
87.822,3.806354771,22.67779876
88.128,3.806390602,22.67779876
88.434,3.806028486,22.67779876
88.74,3.805962426,22.67779876
89.046,3.80599842,22.67779876
89.352,3.80553447,22.67779876
89.658,3.804766575,22.67779876
89.964,3.804810735,22.67779876
90.27,3.804642951,22.67779876
90.576,3.804179223,22.67779876
90.882,3.80421555,22.67779876
91.188,3.804153934,22.67779876
91.494,3.803288374,22.67779876
91.8,3.80232487,22.67779876
92.106,3.801863423,22.67779876
92.412,3.801898033,22.67779876
92.718,3.8018797,22.67779876
93.024,3.801595423,22.67779876
93.33,3.801213204,22.67779876
93.636,3.801331043,22.67779876
93.942,3.801448939,22.67779876
94.248,3.800566893,22.67779876
94.554,3.800655904,22.67779876
94.86,3.800494974,22.67779876
95.166,3.799732102,22.67779876
95.472,3.799767289,22.67779876
95.778,3.799608534,22.67779876
